Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Region,Credit_Score,Existing_Loans_Count,Dependents,Account_Balance,Loan_ID,Loan_Purpose,Loan_Amount,Loan_Term_Months,Interest_Rate,Debt_to_Income_Ratio_%,Application_Date,Approval_Date,Loan_Status,Default_Risk_Flag,Approval_Days,Loan_to_Income_Ratio,Loan_to_Income_Exposure_%,Application_Year,Application_Month,Application_Month_Name,Approval_Year,Loan_Size_Category,Credit_Score_Category,Loan_Exposure_Category
CUST2023,46,Female,Divorced,PhD,Unemployed,23179,East,858,5,2,695,LOAN2023,Personal Loan,852125,60,8.25,3676.28,2022-01-27,2022-01-28,Default,1,1,36.76280253677898,3676.2802536778977,2022,1,January,2022,Large,Excellent,Extreme
CUST2024,42,Male,Married,Bachelor,Business,190735,South,640,4,3,28685,LOAN2024,Business Loan,451903,84,9.89,236.93,2022-10-17,2022-10-18,Default,1,1,2.369271502346187,236.92715023461872,2022,10,October,2022,Medium,Fair,Moderate
CUST2025,29,Female,Divorced,Bachelor,Unemployed,24449,Central,536,1,3,175982,LOAN2025,Personal Loan,790809,84,10.9,3234.52,2022-10-24,2022-11-07,Default,1,14,32.34524929444967,3234.5249294449673,2022,10,October,2022,Large,Poor,Extreme
CUST2026,42,Male,Single,High School,Business,23725,South,337,3,3,256798,LOAN2026,Personal Loan,729586,48,9.07,3075.18,2023-02-09,2023-02-15,Default,1,6,30.75178082191781,3075.178082191781,2023,2,February,2023,Large,Poor,Extreme
CUST2027,32,Male,Single,High School,Business,121171,South,562,5,0,160126,LOAN2027,Car Loan,1434090,36,15.92,1183.53,2018-01-26,2018-01-28,Default,1,2,11.83525761114458,1183.525761114458,2018,1,January,2018,Very Large,Poor,Extreme
CUST2028,41,Male,Married,Master,Self-Employed,69836,South,624,5,1,361515,LOAN2028,Personal Loan,901145,12,7.52,1290.37,2021-03-19,2021-03-27,Default,1,8,12.903731599747982,1290.3731599747982,2021,3,March,2021,Large,Fair,Extreme
CUST2029,47,Male,Single,PhD,Business,171581,East,392,3,2,348597,LOAN2029,Car Loan,59722,120,6.91,34.81,2021-02-23,2021-03-04,Default,1,9,0.34806884212121386,34.80688421212139,2021,2,February,2021,Small,Poor,Low
CUST2030,33,Male,Divorced,PhD,Unemployed,107736,Central,786,3,3,26970,LOAN2030,Home Loan,436961,36,7.3,405.58,2020-08-17,2020-08-23,Default,1,6,4.055849483923665,405.58494839236647,2020,8,August,2020,Medium,Very Good,High
CUST2031,44,Male,Single,High School,Business,188271,West,436,5,1,247955,LOAN2031,Home Loan,670042,120,12.14,355.89,2023-03-25,2023-03-31,Default,1,6,3.558923041785511,355.8923041785511,2023,3,March,2023,Large,Poor,High
CUST2032,47,Male,Divorced,Bachelor,Salaried,192986,North,322,0,1,140482,LOAN2032,Business Loan,407810,48,8.07,211.32,2019-07-28,2019-08-06,Default,1,9,2.1131584674535975,211.31584674535975,2019,7,July,2019,Medium,Poor,Moderate
CUST2033,57,Male,Married,Master,Salaried,177288,West,440,1,2,333821,LOAN2033,Home Loan,746392,48,16.77,421.01,2020-04-11,2020-04-23,Default,1,12,4.210053697937819,421.0053697937819,2020,4,April,2020,Large,Poor,High
CUST2034,43,Female,Single,High School,Business,128986,North,340,2,0,17236,LOAN2034,Home Loan,906886,120,10.77,703.09,2020-07-15,2020-07-28,Default,1,13,7.030887073015676,703.0887073015676,2020,7,July,2020,Large,Poor,Very High
CUST2035,56,Male,Divorced,Bachelor,Business,50342,East,705,3,4,439722,LOAN2035,Business Loan,108845,60,10.11,216.21,2023-04-18,2023-04-25,Default,1,7,2.1621111596678717,216.21111596678716,2023,4,April,2023,Small,Good,Moderate
CUST2036,37,Male,Divorced,Master,Business,179359,North,436,4,3,441611,LOAN2036,Car Loan,339859,120,17.92,189.49,2018-10-17,2018-10-27,Default,1,10,1.8948533388344047,189.48533388344046,2018,10,October,2018,Medium,Poor,Moderate
CUST2037,60,Male,Married,High School,Business,88906,North,387,2,2,78016,LOAN2037,Personal Loan,450767,120,6.9,507.02,2019-05-13,2019-05-23,Default,1,10,5.070152745596473,507.01527455964725,2019,5,May,2019,Medium,Poor,Very High
CUST2038,50,Male,Divorced,Bachelor,Salaried,197306,South,756,1,4,491857,LOAN2038,Home Loan,649541,24,9.82,329.2,2022-04-11,2022-04-18,Default,1,7,3.292048898665018,329.2048898665018,2022,4,April,2022,Large,Very Good,High
CUST2039,48,Male,Divorced,Bachelor,Business,111719,East,619,3,2,10475,LOAN2039,Business Loan,1396496,120,11.98,1250.01,2019-09-05,2019-09-20,Default,1,15,12.500076083745826,1250.0076083745826,2019,9,September,2019,Very Large,Fair,Extreme
CUST2040,21,Female,Divorced,PhD,Unemployed,132073,Central,889,5,1,448028,LOAN2040,Personal Loan,1402203,48,17.73,1061.69,2023-02-25,2023-02-28,Default,1,3,10.616878544441331,1061.687854444133,2023,2,February,2023,Very Large,Excellent,Extreme
CUST2041,26,Female,Single,Bachelor,Salaried,95142,East,342,5,0,423816,LOAN2041,Personal Loan,473458,48,7.17,497.63,2018-05-27,2018-05-28,Default,1,1,4.976330117088142,497.6330117088142,2018,5,May,2018,Medium,Poor,High
CUST2042,30,Male,Divorced,Master,Business,83926,Central,323,4,0,254020,LOAN2042,Education Loan,1470975,84,9.63,1752.7,2022-05-29,2022-06-04,Default,1,6,17.527047637204205,1752.7047637204205,2022,5,May,2022,Very Large,Poor,Extreme
CUST2043,41,Male,Single,Bachelor,Self-Employed,96369,South,408,1,3,63136,LOAN2043,Car Loan,926676,12,17.01,961.59,2019-09-14,2019-09-24,Default,1,10,9.615913831211282,961.5913831211282,2019,9,September,2019,Large,Poor,Very High
CUST2044,29,Female,Married,PhD,Business,180178,Central,738,2,0,365128,LOAN2044,Business Loan,1234786,120,7.67,685.31,2020-01-12,2020-01-24,Default,1,12,6.853145223057199,685.31452230572,2020,1,January,2020,Very Large,Good,Very High
CUST2045,39,Female,Married,PhD,Self-Employed,147388,North,844,1,2,317036,LOAN2045,Personal Loan,401359,48,12.5,272.31,2022-06-05,2022-06-09,Default,1,4,2.7231457106413006,272.31457106413006,2022,6,June,2022,Medium,Excellent,Moderate
CUST2046,45,Female,Divorced,Bachelor,Salaried,78075,North,875,1,3,276515,LOAN2046,Business Loan,535790,36,5.88,686.25,2021-03-08,2021-03-20,Default,1,12,6.862504002561639,686.250400256164,2021,3,March,2021,Large,Excellent,Very High
CUST2047,24,Male,Married,Master,Self-Employed,112166,East,731,1,2,270687,LOAN2047,Car Loan,1394455,84,13.62,1243.21,2018-09-01,2018-09-07,Default,1,6,12.432064975126153,1243.2064975126152,2018,9,September,2018,Very Large,Good,Extreme
CUST2048,36,Male,Single,Bachelor,Business,114584,South,612,1,3,65595,LOAN2048,Business Loan,646028,36,15.93,563.8,2020-07-07,2020-07-16,Default,1,9,5.638029742372408,563.8029742372408,2020,7,July,2020,Large,Fair,Very High
CUST2049,33,Female,Married,Master,Unemployed,188119,Central,368,1,2,146847,LOAN2049,Business Loan,103939,120,17.81,55.25,2018-02-12,2018-02-23,Default,1,11,0.5525172895879735,55.25172895879735,2018,2,February,2018,Small,Poor,Low
CUST2050,28,Male,Married,Bachelor,Salaried,169834,West,612,0,1,386707,LOAN2050,Car Loan,441506,12,7.35,259.96,2023-03-28,2023-04-04,Default,1,7,2.5996325824039945,259.96325824039945,2023,3,March,2023,Medium,Fair,Moderate
CUST2051,32,Female,Single,Bachelor,Salaried,47252,South,342,0,1,100869,LOAN2051,Personal Loan,1346015,84,13.95,2848.59,2019-09-11,2019-09-18,Default,1,7,28.485884195377974,2848.5884195377976,2019,9,September,2019,Very Large,Poor,Extreme
CUST2052,30,Male,Single,PhD,Business,101111,West,551,5,4,103702,LOAN2052,Home Loan,541333,48,7.52,535.38,2018-05-22,2018-05-25,Default,1,3,5.353848740493121,535.3848740493121,2018,5,May,2018,Large,Poor,Very High
CUST2053,43,Female,Divorced,PhD,Salaried,84398,Central,788,3,2,492646,LOAN2053,Education Loan,1205144,36,7.93,1427.93,2022-04-22,2022-05-07,Default,1,15,14.279295717908008,1427.9295717908008,2022,4,April,2022,Very Large,Very Good,Extreme
CUST2054,54,Male,Single,High School,Business,151412,North,619,0,1,86239,LOAN2054,Education Loan,481492,60,17.02,318.0,2022-08-18,2022-08-23,Default,1,5,3.180012152273268,318.0012152273268,2022,8,August,2022,Medium,Fair,High
CUST2055,23,Male,Single,High School,Unemployed,186345,West,722,4,0,301871,LOAN2055,Car Loan,814544,12,5.93,437.12,2021-10-21,2021-10-29,Default,1,8,4.371161018540879,437.1161018540879,2021,10,October,2021,Large,Good,High
CUST2056,53,Female,Single,Master,Self-Employed,25576,North,403,2,3,255570,LOAN2056,Car Loan,418384,12,12.03,1635.85,2019-01-10,2019-01-22,Default,1,12,16.358461057241165,1635.8461057241166,2019,1,January,2019,Medium,Poor,Extreme
CUST2057,39,Male,Single,Bachelor,Business,143773,East,359,2,4,461863,LOAN2057,Education Loan,449917,120,14.47,312.94,2020-06-18,2020-06-22,Default,1,4,3.1293566942332705,312.93566942332706,2020,6,June,2020,Medium,Poor,High
CUST2058,44,Male,Single,High School,Unemployed,30365,South,552,2,4,433988,LOAN2058,Personal Loan,972852,48,15.77,3203.86,2021-05-02,2021-05-06,Default,1,4,32.03859706899391,3203.859706899391,2021,5,May,2021,Large,Poor,Extreme
CUST2059,46,Female,Single,High School,Self-Employed,118317,Central,316,1,0,475567,LOAN2059,Education Loan,1056765,120,7.48,893.16,2019-12-03,2019-12-13,Default,1,10,8.931641268794849,893.1641268794849,2019,12,December,2019,Very Large,Poor,Very High
CUST2060,48,Female,Divorced,High School,Salaried,144471,North,812,4,1,140265,LOAN2060,Car Loan,927399,12,7.03,641.93,2021-10-29,2021-11-03,Default,1,5,6.4192744564653115,641.9274456465312,2021,10,October,2021,Large,Excellent,Very High
CUST2061,47,Male,Single,Bachelor,Self-Employed,46251,Central,516,5,1,253610,LOAN2061,Car Loan,1354522,120,5.52,2928.63,2019-07-17,2019-07-25,Default,1,8,29.28632894423904,2928.632894423904,2019,7,July,2019,Very Large,Poor,Extreme
CUST2062,36,Male,Married,Bachelor,Business,131157,West,865,1,1,420600,LOAN2062,Car Loan,468871,12,6.49,357.49,2019-10-08,2019-10-20,Default,1,12,3.5748835365249283,357.48835365249283,2019,10,October,2019,Medium,Excellent,High
CUST2063,30,Female,Single,Master,Unemployed,144899,South,509,3,3,13971,LOAN2063,Home Loan,271423,60,16.95,187.32,2021-05-28,2021-06-09,Default,1,12,1.87318753062478,187.318753062478,2021,5,May,2021,Medium,Poor,Moderate
CUST2064,58,Male,Married,High School,Unemployed,23856,East,468,2,1,25253,LOAN2064,Business Loan,1003913,24,10.73,4208.22,2021-09-03,2021-09-07,Default,1,4,42.08220154258887,4208.220154258887,2021,9,September,2021,Very Large,Poor,Extreme
CUST2065,24,Female,Married,PhD,Unemployed,155053,West,726,2,0,307478,LOAN2065,Home Loan,1116472,84,5.06,720.06,2021-11-28,2021-12-11,Default,1,13,7.200583026449021,720.058302644902,2021,11,November,2021,Very Large,Good,Very High
CUST2066,35,Female,Divorced,PhD,Business,15968,Central,698,5,3,426953,LOAN2066,Personal Loan,834982,12,7.25,5229.1,2022-06-09,2022-06-17,Default,1,8,52.29095691382766,5229.095691382766,2022,6,June,2022,Large,Good,Extreme
CUST2067,60,Female,Divorced,High School,Salaried,138625,North,534,5,1,345033,LOAN2067,Personal Loan,1143136,36,6.43,824.62,2018-03-02,2018-03-13,Default,1,11,8.24624706943192,824.624706943192,2018,3,March,2018,Very Large,Poor,Very High
CUST2068,58,Female,Divorced,High School,Business,28206,Central,614,5,1,25737,LOAN2068,Home Loan,221483,12,7.18,785.23,2018-09-22,2018-09-25,Default,1,3,7.852336382330001,785.2336382330001,2018,9,September,2018,Small,Fair,Very High
CUST2069,33,Female,Single,Master,Business,74898,East,900,4,1,247411,LOAN2069,Education Loan,1320568,120,16.07,1763.16,2021-08-02,2021-08-03,Default,1,1,17.6315522443857,1763.1552244385698,2021,8,August,2021,Very Large,Excellent,Extreme
CUST2070,61,Female,Single,High School,Salaried,98616,Central,547,1,0,137206,LOAN2070,Personal Loan,1232770,120,7.76,1250.07,2021-12-23,2022-01-07,Default,1,15,12.500709823963657,1250.0709823963657,2021,12,December,2022,Very Large,Poor,Extreme
CUST2071,63,Female,Married,Master,Unemployed,182306,South,381,2,4,95808,LOAN2071,Personal Loan,837348,60,14.41,459.31,2020-07-21,2020-07-31,Default,1,10,4.59309073755115,459.309073755115,2020,7,July,2020,Large,Poor,High
CUST2072,37,Female,Married,Master,Business,17291,West,696,1,4,330693,LOAN2072,Home Loan,445207,24,16.54,2574.79,2020-07-11,2020-07-24,Default,1,13,25.74790353363021,2574.790353363021,2020,7,July,2020,Medium,Good,Extreme
CUST2073,47,Female,Married,PhD,Business,194224,Central,851,5,1,386185,LOAN2073,Education Loan,782867,48,17.94,403.07,2020-02-09,2020-02-11,Default,1,2,4.030742853612324,403.0742853612324,2020,2,February,2020,Large,Excellent,High
CUST2074,53,Male,Divorced,Master,Salaried,178725,North,827,3,4,401168,LOAN2074,Business Loan,452075,84,11.2,252.94,2020-09-28,2020-10-06,Default,1,8,2.5294446775772834,252.94446775772835,2020,9,September,2020,Medium,Excellent,Moderate
CUST2075,40,Female,Married,Master,Salaried,114626,Central,629,0,3,87372,LOAN2075,Car Loan,662258,120,8.52,577.76,2021-09-18,2021-09-22,Default,1,4,5.7775548304922095,577.755483049221,2021,9,September,2021,Large,Fair,Very High
CUST2076,60,Female,Single,PhD,Salaried,173234,West,577,0,4,38695,LOAN2076,Education Loan,325776,24,8.33,188.06,2021-10-09,2021-10-12,Default,1,3,1.880554625535403,188.0554625535403,2021,10,October,2021,Medium,Poor,Moderate
CUST2077,23,Female,Single,High School,Business,51547,South,899,4,0,278173,LOAN2077,Car Loan,835618,48,10.18,1621.08,2020-11-29,2020-12-06,Default,1,7,16.21079791258463,1621.079791258463,2020,11,November,2020,Large,Excellent,Extreme
CUST2078,21,Female,Married,Bachelor,Self-Employed,187003,South,865,3,0,87440,LOAN2078,Home Loan,1192426,24,15.31,637.65,2021-03-12,2021-03-17,Default,1,5,6.376507328759431,637.6507328759432,2021,3,March,2021,Very Large,Excellent,Very High
CUST2079,45,Male,Married,High School,Salaried,88499,South,736,5,1,213340,LOAN2079,Education Loan,600908,60,5.04,679.0,2020-07-01,2020-07-12,Default,1,11,6.789997627091831,678.9997627091832,2020,7,July,2020,Large,Good,Very High
CUST2080,26,Female,Married,PhD,Unemployed,176413,West,612,3,3,132219,LOAN2080,Business Loan,1435429,48,8.05,813.68,2020-09-26,2020-10-05,Default,1,9,8.136752960382738,813.6752960382738,2020,9,September,2020,Very Large,Fair,Very High
CUST2081,48,Female,Single,PhD,Business,98587,South,594,0,2,53575,LOAN2081,Business Loan,212242,120,8.2,215.28,2021-10-10,2021-10-18,Default,1,8,2.152839623885502,215.2839623885502,2021,10,October,2021,Small,Fair,Moderate
CUST2082,57,Female,Single,Master,Salaried,83598,North,873,3,0,382457,LOAN2082,Business Loan,283262,120,5.74,338.84,2022-01-07,2022-01-09,Default,1,2,3.388382497188928,338.83824971889277,2022,1,January,2022,Medium,Excellent,High
CUST2083,58,Male,Divorced,Bachelor,Unemployed,75764,South,331,1,2,99368,LOAN2083,Education Loan,966953,24,5.99,1276.27,2022-11-21,2022-11-28,Default,1,7,12.762697323266988,1276.2697323266987,2022,11,November,2022,Large,Poor,Extreme
CUST2084,51,Female,Divorced,Bachelor,Salaried,129314,West,409,1,0,156827,LOAN2084,Business Loan,1311486,84,10.79,1014.19,2019-04-02,2019-04-11,Default,1,9,10.141871723092628,1014.1871723092628,2019,4,April,2019,Very Large,Poor,Extreme
CUST2085,38,Male,Married,High School,Unemployed,81785,South,766,5,0,81863,LOAN2085,Education Loan,1283198,48,6.34,1568.99,2022-01-20,2022-01-24,Default,1,4,15.689894234884147,1568.9894234884146,2022,1,January,2022,Very Large,Very Good,Extreme
CUST2086,36,Male,Divorced,High School,Unemployed,152038,West,719,0,2,372013,LOAN2086,Home Loan,869944,120,10.95,572.19,2019-06-16,2019-06-26,Default,1,10,5.721885318144148,572.1885318144148,2019,6,June,2019,Large,Good,Very High
CUST2087,31,Female,Single,Master,Self-Employed,118468,North,744,1,4,317875,LOAN2087,Education Loan,996948,12,17.81,841.53,2019-03-05,2019-03-08,Default,1,3,8.415335786879158,841.5335786879158,2019,3,March,2019,Large,Very Good,Very High
CUST2088,39,Male,Married,PhD,Salaried,90313,West,683,3,1,378881,LOAN2088,Business Loan,928228,12,14.91,1027.79,2019-02-10,2019-02-24,Default,1,14,10.277900191556032,1027.7900191556032,2019,2,February,2019,Large,Good,Extreme
CUST2089,30,Female,Single,Bachelor,Self-Employed,83269,Central,689,2,0,312321,LOAN2089,Car Loan,296206,120,10.6,355.72,2023-04-19,2023-04-30,Default,1,11,3.557218172429115,355.7218172429115,2023,4,April,2023,Medium,Good,High
CUST2090,64,Female,Single,PhD,Self-Employed,94625,East,360,1,0,153309,LOAN2090,Car Loan,760843,24,8.72,804.06,2022-06-18,2022-06-28,Default,1,10,8.040612945838838,804.0612945838838,2022,6,June,2022,Large,Poor,Very High
CUST2091,52,Male,Married,Master,Salaried,113277,West,661,1,2,127764,LOAN2091,Home Loan,1377305,36,8.53,1215.87,2019-08-04,2019-08-16,Default,1,12,12.15873478287737,1215.873478287737,2019,8,August,2019,Very Large,Fair,Extreme
CUST2092,35,Female,Divorced,Master,Business,67756,North,863,3,3,116047,LOAN2092,Home Loan,1384606,24,11.45,2043.52,2019-09-15,2019-09-23,Default,1,8,20.435179172324222,2043.5179172324222,2019,9,September,2019,Very Large,Excellent,Extreme
CUST2093,28,Male,Married,PhD,Salaried,70250,West,350,5,0,257185,LOAN2093,Personal Loan,929619,120,9.6,1323.3,2022-12-17,2022-12-20,Default,1,3,13.233010676156583,1323.3010676156584,2022,12,December,2022,Large,Poor,Extreme
CUST2094,50,Female,Single,PhD,Salaried,188369,West,772,4,1,259069,LOAN2094,Education Loan,661033,84,15.16,350.92,2022-12-13,2022-12-15,Default,1,2,3.50924515180311,350.924515180311,2022,12,December,2022,Large,Very Good,High
CUST2095,40,Male,Married,High School,Self-Employed,110093,East,549,5,0,280832,LOAN2095,Car Loan,483197,24,5.07,438.9,2020-12-25,2020-12-26,Default,1,1,4.388989309038722,438.8989309038722,2020,12,December,2020,Medium,Poor,High
CUST2096,58,Male,Divorced,Bachelor,Salaried,88489,West,835,3,2,74802,LOAN2096,Education Loan,256867,60,17.3,290.28,2022-10-22,2022-10-23,Default,1,1,2.902812778989479,290.2812778989479,2022,10,October,2022,Medium,Excellent,Moderate
CUST2097,29,Female,Single,PhD,Business,96675,Central,664,1,4,131506,LOAN2097,Business Loan,1223862,48,12.91,1265.96,2022-02-10,2022-02-23,Default,1,13,12.65955003878976,1265.955003878976,2022,2,February,2022,Very Large,Fair,Extreme
CUST2098,43,Male,Married,PhD,Salaried,52380,South,321,1,0,236176,LOAN2098,Home Loan,60829,48,8.02,116.13,2020-01-07,2020-01-17,Default,1,10,1.1613020236731577,116.13020236731577,2020,1,January,2020,Small,Poor,Moderate
CUST2099,32,Male,Single,Bachelor,Salaried,131549,South,716,3,3,5216,LOAN2099,Home Loan,1205890,48,15.01,916.69,2019-04-15,2019-04-29,Default,1,14,9.166850375145383,916.6850375145383,2019,4,April,2019,Very Large,Good,Very High
CUST2100,53,Female,Married,High School,Self-Employed,106830,West,427,5,4,77434,LOAN2100,Education Loan,808300,120,9.89,756.62,2022-02-28,2022-03-03,Default,1,3,7.5662267153421325,756.6226715342133,2022,2,February,2022,Large,Poor,Very High
CUST2101,26,Male,Single,Bachelor,Unemployed,84407,East,824,3,4,89240,LOAN2101,Home Loan,1101149,84,16.95,1304.57,2022-11-23,2022-12-06,Default,1,13,13.045707109599915,1304.5707109599914,2022,11,November,2022,Very Large,Excellent,Extreme
CUST2102,24,Male,Single,High School,Self-Employed,169201,East,835,5,3,219508,LOAN2102,Personal Loan,313591,24,5.7,185.34,2021-01-29,2021-02-13,Default,1,15,1.8533637508052554,185.33637508052553,2021,1,January,2021,Medium,Excellent,Moderate
CUST2103,25,Male,Married,High School,Salaried,188267,West,545,4,4,51134,LOAN2103,Car Loan,250876,36,14.93,133.26,2020-08-27,2020-08-30,Default,1,3,1.3325542978854499,133.255429788545,2020,8,August,2020,Medium,Poor,Moderate
CUST2104,59,Female,Single,PhD,Business,27737,East,785,2,2,309935,LOAN2104,Car Loan,1135984,36,17.19,4095.55,2018-03-27,2018-04-01,Default,1,5,40.95554674261816,4095.554674261816,2018,3,March,2018,Very Large,Very Good,Extreme
CUST2105,31,Male,Married,Master,Self-Employed,172601,North,431,2,0,472888,LOAN2105,Car Loan,179996,84,8.05,104.28,2021-01-27,2021-01-29,Default,1,2,1.0428444794641978,104.28444794641977,2021,1,January,2021,Small,Poor,Moderate
CUST2106,49,Male,Married,Master,Self-Employed,148453,West,809,4,0,139461,LOAN2106,Personal Loan,1191683,24,9.93,802.73,2019-09-05,2019-09-17,Default,1,12,8.027341987026198,802.7341987026198,2019,9,September,2019,Very Large,Excellent,Very High
CUST2107,50,Female,Single,Bachelor,Salaried,57883,South,427,5,4,326585,LOAN2107,Car Loan,225128,12,5.59,388.94,2019-04-30,2019-05-02,Default,1,2,3.889363025413334,388.9363025413334,2019,4,April,2019,Small,Poor,High
CUST2108,23,Male,Divorced,Bachelor,Business,177216,East,519,5,1,209798,LOAN2108,Business Loan,955904,84,8.77,539.4,2020-02-20,2020-02-28,Default,1,8,5.394005055976887,539.4005055976887,2020,2,February,2020,Large,Poor,Very High
CUST2109,63,Female,Divorced,High School,Salaried,16916,East,826,4,3,17152,LOAN2109,Personal Loan,803953,36,15.4,4752.62,2018-09-14,2018-09-19,Default,1,5,47.52618822416647,4752.618822416647,2018,9,September,2018,Large,Excellent,Extreme
